authorId,name,aliases,citationCount,papers,fieldsOfStudy
3100752,T. Staake,"['T. Staake', 'Thorsten R Staake', 'Thorsten Staake']",4656,,Psychology
2065026570,Atsuo Kato,,20,,Computer Science
2422635,Severine Duvaud,['Séverine Duvaud'],10805,,None
11874784,A. Herlemann,"['A Herlemann', 'A. Herlemann', 'Annika Herlemann*', 'Annika Herlemann']",1013,,None
145931139,D. Green,"['D. P. Green', 'Donald P Green', 'D P Green', 'Donald Green', 'Donald P. Green', 'Donald Philip Green']",26548,,Sociology
31402898,A. Rossetti,,199,,Physics
1923462,C. Weiss,"['C. H. Weiss', 'Curtis H Weiss', 'Curtis Weiss', 'Curtis H. Weiss']",922,,None
2064752140,F. Rosas,"['Fernando Rosas', 'Fernando E Rosas', 'Fernando E. Rosas', 'F. Rosas', 'F. E. Rosas']",232,,Psychology
118547932,E. M. Rinke,"['Eike M Rinke', 'Eike M. Rinke', 'Eike Mark Rinke']",467,,Sociology
3016897,J. Hindriks,"['J. Hindriks', 'Jean Hindriks']",1976,,Sociology
2170745,K. Stewart,"['K J Stewart', 'Katherine J Stewart', 'Katherine J. Stewart', 'Katherine Josephine Stewart', 'Katherine Stewart', 'Kate Stewart']",3331,,Sociology
2073789129,S. Evans,"['S Evans', 'S. Evans', 'Stephen Evans']",29,,Political Science
50522017,Octávio Amorim Neto,['Octavio Amorim Neto'],1594,,Sociology
50723214,Y. Attal,"['Y Attal', 'Y. Attal', 'Yohan Attal']",829,,Psychology
143802734,Sharad Goel,"['Sharad Goel', 'Sharad Chandra Goel']",8504,,Sociology
2391755,P. Francescon,"['P Francescon', 'P. Francescon', 'Paolo Francescon']",2387,,Physics
98159118,Aptima,,13,,None
123052390,Michael Collins,,3539,,Computer Science
2850733,I. Talamo,"['Ivano Talamo', 'I. Talamo', 'I Talamo', 'Ivano Giuseppe Talamo', 'I. G. Talamo', 'I G Talamo']",5316,,Physics
1475583814,M. Derks,"['Mare Derks', 'Maria Derks', 'M Derks', 'Mia Derks', 'M. Derks']",45,,Sociology
2057315674,Michael P. Boyle,"['Michael Boyle', 'Michael P Boyle', 'Michael Patrick Boyle']",1992,,Sociology
2862983,A. Ambrosy,"['A. P. Ambrosy', 'A Ambrosy', 'Andrew Ambrosy', 'A. Ambrosy', 'Andrew P Ambrosy', 'Andrew P. Ambrosy']",7455,,None
6917318,J. Borch,"['J Borch', 'J. Borch', 'Jonas Benjamin Borch', 'Jonas Borch']",1957,,None
1825705676,Coz S. Le,,902,,Physics
3322958,Samira Babalou,,131,,None
143962953,J. Rolf,"['J. Rolf', 'Juri Rolf']",997,,Physics
2036085,A. Agarwal,"['A Agarwal', 'A. Agarwal', 'Arnav Agarwal']",27250,,Sociology
118208217,Yu.A. Kakushkin,"['Yu A Kakushkin', 'Yu. A. Kakushkin', 'Yurii Kakushkin']",2,,Physics
1770837,P. Uthayopas,"['P. Uthayopas', 'Putchong Uthayopas']",566,,None
35641138,A. Seret,"['A. Seret', 'Alex Seret']",228,,Psychology
1688652,H. Rabiee,"['H. R. Rabiee', 'Hamid R Rabiee', 'H. Rabiee', 'H Rabiee', 'H.r. Rabiee', 'Hamid Rabiee', 'Hamidreza Rabiee', 'Hamid R. Rabiee']",3290,,None
2081957751,Darrell Lahey,['Darrell M. Lahey'],39,,Engineering
143655240,F. Moretti,"['F Moretti', 'F. Moretti', 'Federico Moretti']",1411,,Physics
1398970948,A. Ardila-Hani,"['Andres F Ardila-hani', 'Andrés Felipe Ardila-hani', 'Andres Ardila-hani', 'A. Ardila-hani', 'A Ardila-hani', 'Andres F. Ardila-hani']",121,,None
9045524,Y. Nyame,"['Yaw A. Nyame', 'Y. Nyame', 'Yaw Nyame*', 'Yaw A Nyame', 'Yaw Nyame', 'Y.a. Nyame', 'Y Nyame', 'Y A Nyame']",782,,None
47898682,P. Baranov,"['P. Baranov', 'P. P. Baranov', 'P.p Baranov', 'Pavel Baranov', 'P P Baranov', 'Pavel P. Baranov', 'P. P Baranov']",49,,Sociology
49253495,H. Choi,"['Hyunkyoung Choi', 'Hyun Fin Choi']",12,,Political Science
2160346,J. Gautrais,"['J Gautrais', 'J. Gautrais', 'Jacques Gautrais']",4345,,Psychology
1813705,J. Iranzo,"['J Iranzo', 'J. Iranzo', 'Jaime Iranzo']",2566,,Sociology
1770398,S. Oral,"['S. Oral', 'Sarp Oral', 'Sarp H. Oral']",1379,,None
92279824,E. Hoekstra,"['E Hoekstra', 'E. J. Hoekstra', 'Elisabeth Hoekstra', 'Elisabeth Jacqueline Hoekstra']",22,,Psychology
2067707670,Sebastian Schmidt,,220,,None
5005406,D. V. Houweling,"['D. Van Houweling', 'Douglas E. Van Houweling', 'Douglas Van Houweling']",428,,Political Science
1945606,R. Burd,"['R S Burd', 'R. S. Burd', 'R Burd', 'Randall S Burd', 'Randall S. Burd', 'Randall Burd']",3724,,Psychology
145669867,Kevin Coe,['Kevin M Coe'],2020,,Sociology
47947100,Tara Ballav Adhikari,"['T B Adhikari', 'Tara B Adhikari']",3792,,Psychology
2151607377,Fang Sun,,22,,None
143934437,C. Martínez,['Coral Martinez'],0,,None
2795942,Zijad Kurtanović,['Zijad Kurtanovic'],484,,Sociology
3708224,A. Balbi,"['A Balbi', 'A. Balbi', 'Amedeo Balbi']",7825,,Physics
144034176,M. Modarres,"['M Modarres', 'M. Azarkhail And M. Modarres', 'M. Modarres', 'Mohammad Modarres']",7287,,Psychology
1403935703,Cristina Garcia-Cardona,['Cristina Garcia‐cardona'],696,,None
4378445,E. Iriarte,"['E Iriarte', 'Emma Margarita Iriarte', 'Emma Iriarte']",489,,Psychology
2200756,Yuki Takeichi,,20,,Computer Science
38323181,Cory L. Armstrong,"['Cory Armstrong', 'Cory L Armstrong']",1343,,Sociology
3158912,M. Beudel,"['M Beudel', 'M. Beudel', 'Martijn Beudel']",2544,,Psychology
144800381,Simon Hooper,"['Simon R. Hooper', 'Simon Richard Hooper']",2327,,Sociology
1772467,J. Lofstead,"['J. Lofstead', 'Jay Lofstead', 'Jay F. Lofstead']",2084,,Physics
152141108,Subhankar Ghosh,,215,,Political Science
9210221,Neha Hakla,,18,,Materials Science
2138953386,Aditi Dhabalia,,9,,None
5052630,N. Burley,"['Nancy Tyler Burley', 'Nancy T. Burley', 'N Burley', 'Nancy Burley', 'N. Burley']",6475,,Sociology
1742431,Haiyi Zhu,['Haiyi Zhu'],1704,,Sociology
3699441,M. Kang,"['Myungkoo Kang', 'Myung-koo Kang', 'Myung Koo Kang', 'Myung‐koo Kang', 'Myung-kkoo Kang']",343,,Sociology
102218841,Towlson Emma,,0,,Engineering
118571700,John Kratus,,913,,Sociology
2061673220,B. Koller,['Bernd Koller'],9,,Medicine
2063057839,Janna Teltemann,['Janna Teltemann'],199,,Sociology
2594546,A. Azaron,"['A Azaron', 'A. Azaron', 'Amir Azaron']",1991,,None
4186210,L. Napper,"['L Napper', 'Lucy E Napper', 'Lucy Napper', 'Lucy E. Napper']",5764,,Psychology
119380955,I. Budge,"['I. Budge', 'I. Et Al. Budge', 'Ian Budge', 'Ian. Budge']",10963,,Sociology
102886796,I. Marics,"['I. C. Marics', 'I. Marics', 'Ioana C. Marics', 'Ioana Marics']",3194,,Physics
2004619630,V. Mujumdar,['Varun Mujumdar'],8,,Medicine
5766906,R. Meyhandan,"['R Meyhandan', 'R. Meyhandan', 'Rishi Meyhandan']",6183,,Physics
1830421550,JayWilliam Honenberger,,0,,None
1723645,Berthold Vöcking,,5255,,Political Science
107772145,M. You,"['M J You', 'Myung Jo You', 'Myung-jo You', 'Myungjo You']",392,,Psychology
2743113,S. Gregor,"['S. D. Gregor', 'Shirley Diane. Gregor', 'Shirley Gregor', 'Shirley D Gregor']",11826,,Sociology
144984483,T. Rist,"['Thomas C.k. Rist', 'T. Rist', 'Thomas Rist', 'T Rist', 'Thomas Charles Kenelm Rist']",3971,,Sociology
80858030,Rheza Harliman,,66,,Computer Science
46906162,Ryan Norris,['Ryan Bruce Norris'],23,,Sociology
3339005,Huifeng Guo,['Hui-wen Guo'],2378,,None
3936951,P. Sarafidis,"['P. Sarafidis', 'Pantelis Sarafidis', 'Pantelis\xa0a. Sarafidis', 'P.a. Sarafidis', 'P A Sarafidis', 'Pantelis A. Sarafidis', 'P Sarafidis', 'Pantelis A Sarafidis', 'P. A. Sarafidis']",8836,,None
8251481,M. Dank,"['M Dank', 'M. Ballaiche G. Dank', 'M. Dank', 'Magdolna Dank']",2994,,None
49646013,M. Pinart,"['M Pinart', 'M. Pinart', 'M.-e. Pinart', 'Mariona Pinart']",3834,,Psychology
5758243,Min-Woo Woo,['Min Woo'],108,,None
123280333,P. Gautier,"['P. Gautier', 'Pascal Gautier']",24,,None
11200818,Yaroslav Rosokha,,179,,Psychology
6645994,L. Tong,"['Lowell D Tong', 'Lowell D. Tong', 'Lowell Tong', 'Lowell Dean Tong']",435,,Psychology
2094270141,Nicola Sirena,,362,,Environmental Science
3363887,B. Aczel,"['B. Aczel', 'Balázs Aczél', 'Balazs Aczél', 'Balazs Aczel']",1653,,Sociology
39410972,M. Packard,"['M D Packard', 'M Packard', 'Michael Packard', 'Michael D. Packard', 'Michael David Packard']",201,,Political Science
2497711,M. Parvez,"['M.z. Parvez', 'Mohammad Parvez', 'Mohammad Zavid Parvez']",589,,Psychology
4272673,S. Hollon,"['S D Hollon', 'Steven D Hollon', 'Steven Hollon', 'Steve D Hollon', 'Steven D. Hollon', 'S.d. Hollon', 'Steven. D. Hollon', 'Steve Hollon', 'Steve D. Hollon', 'S Hollon', 'S. D. Hollon']",36759,,Psychology
49513364,G. Garilli,"['G Garilli', 'Gianpaolo Garilli']",1951,,Physics
4086529,R. MacCoun,"['R J Maccoun', 'Robert J. Maccoun', 'R. Maccoun', 'Robert Maccoun', 'R Maccoun', 'Rob Maccoun', 'Robert J Maccoun']",7880,,Sociology
1768120,T. Jebara,"['T. Jebara', 'Tony Jebara']",10599,,Psychology
2069927050,Peter John,,22,,Political Science
48200386,G. Andronico,"['G Andronico', 'G. Andronico', 'Giuseppe Andronico']",2060,,Physics
39887691,Hwajung Hong,,708,,Sociology
2204765645,Sheila Murphy,,0,,Medicine
148173485,srdyal,,0,,None
40550675,V. Ferrari,"['V. Ferrari', 'Valentino Ferrari']",212,,Mathematics
102188684,N. Plantz,"['N W M Plantz', 'N.w.m. Plantz', 'N. W. M. Plantz']",16,,Physics
2185149095,Paola Garcia,,0,,None
2159709,F. V. D. Bossche,"['F A Van Den Bossche', 'Filip Van Den Bossche', 'Filip A. M. Van Den Bossche', 'F. Van Den Bossche', 'F Van Den Bossche']",527,,Political Science
2107402330,E. K. Johnson,['E K Johnson'],9,,Political Science
2065970358,Gideon Mann,,24,,None
50139167,M. Mills,"['M Mills', 'Melinda A. Mills', 'Melinda Mills', 'Melinda Anne Mills']",4838,,Sociology
2107708294,K. Hayashi,"['K Hayashi', 'Kohei Hayashi']",7522,,Physics
1965931744,G. Adhikari,"['G N Adhikari', 'G. Adhikari', 'Govinda Adhikari']",44,,None
2134839,N. Salamin,"['N Salamin', 'N. Salamin', 'Nicolas Salamin']",10201,,Sociology
143753639,A. McCallum,"['A. Mccallum', 'Andrew Mccallum', 'Andrew K. Mccallum', 'Andrew Kachites Mccallum']",71506,,Psychology
3709778,Joris Baan,['J. Baan'],74,,Psychology
2007788331,Md Mahfuz Ibn Alam,['Md Mahfuz Ibn Alam'],32,,None
